TIMESTAMP;LAI
20200402;0.71
20200403;0.72
20200404;0.72
20200405;0.73
20200406;0.73
20200407;0.74
20200408;0.74
20200409;0.75
20200410;0.76
20200411;0.76
20200412;0.77
20200413;0.77
20200414;0.77
20200415;0.78
20200416;0.78
20200417;0.78
20200418;0.77
20200419;0.77
20200420;0.76
20200421;0.75
20200422;0.74
20200423;0.73
20200424;0.72
20200425;0.71
20200426;0.7
20200427;0.68
20200428;0.67
20200429;0.65
20200430;0.63
20200501;0.62
20200502;0.6
20200503;0.58
20200504;0.56
20200505;0.53
20200506;0.51
20200507;0.5
20200508;0.48
20200509;0.46
20200510;0.45
20200511;0.44
20200512;0.43
20200513;0.42
20200514;0.41
20200515;0.4
20200516;0.39
20200517;0.39
20200518;0.39
20200519;0.39
20200520;0.39
20200521;0.39
20200522;0.4
20200523;0.4
20200524;0.41
20200525;0.42
20200526;0.43
20200527;0.44
20200528;0.45
20200529;0.46
20200530;0.48
20200531;0.49
20200601;0.5
20200602;0.51
20200603;0.53
20200604;0.54
20200605;0.55
20200606;0.56
20200607;0.57
20200608;0.58
20200609;0.58
20200610;0.58
20200611;0.58
20200612;0.57
20200613;0.57
20200614;0.56
20200615;0.55
20200616;0.54
20200617;0.53
20200618;0.52
20200619;0.51
20200620;0.49
20200621;0.48
20200622;0.47
20200623;0.47
20200624;0.46
20200625;0.46
20200626;0.46
20200627;0.46
20200628;0.46
20200629;0.47
20200630;0.47
20200701;0.48
20200702;0.49
20200703;0.5
20200704;0.51
20200705;0.52
20200706;0.52
20200707;0.53
20200708;0.53
20200709;0.54
20200710;0.54
20200711;0.55
20200712;0.55
20200713;0.55
20200714;0.56
20200715;0.56
20200716;0.57
20200717;0.57
20200718;0.58
20200719;0.58
20200720;0.59
20200721;0.6
20200722;0.6
20200723;0.61
20200724;0.63
20200725;0.64
20200726;0.65
20200727;0.67
20200728;0.68
20200729;0.69
20200730;0.7
20200731;0.72
20200801;0.73
20200802;0.74
20200803;0.75
20200804;0.77
20200805;0.78
20200806;0.79
20200807;0.81
20200808;0.82
20200809;0.83
20200810;0.85
20200811;0.86
20200812;0.88
20200813;0.89
20200814;0.9
20200815;0.92
20200816;0.94
20200817;0.95
20200818;0.97
20200819;0.99
20200820;1.0
20200821;1.02
20200822;1.04
20200823;1.06
20200824;1.07
20200825;1.09
20200826;1.1
20200827;1.12
20200828;1.14
20200829;1.15
20200830;1.17
20200831;1.19
20200901;1.21
20200902;1.23
20200903;1.25
20200904;1.26
20200905;1.28
20200906;1.29
20200907;1.3
20200908;1.32
20200909;1.33
20200910;1.34
20200911;1.35
20200912;1.35
20200913;1.36
20200914;1.36
20200915;1.36
20200916;1.36
20200917;1.36
20200918;1.36
20200919;1.36
20200920;1.35
20200921;1.35
20200922;1.35
20200923;1.35
20200924;1.35
20200925;1.35
20200926;1.35
20200927;1.36
20200928;1.37
20200929;1.38
20200930;1.38
20201001;1.39
20201002;1.4
20201003;1.41
20201004;1.42
20201005;1.42
20201006;1.43
20201007;1.44
20201008;1.45
20201009;1.45
20201010;1.45
20201011;1.45
20201012;1.46
20201013;1.45
20201014;1.45
20201015;1.44
20201016;1.44
20201017;1.43
20201018;1.43
20201019;1.43
20201020;1.42
20201021;1.42
