TIMESTAMP;ET;T_CEC;T_REA;T_FVS
20190822;3.6386559586360234;3.5594943607829403;3.544087186832588;3.080846948733481
20190823;4.004968320980811;3.7386244937057675;3.7229684535874026;3.0120120353927433
20190824;3.3335256120197734;3.146377242252042;3.1390358433237395;2.6686190794762163
20190825;2.88962122504481;2.665811004658971;2.663307806748871;-9999
20190826;3.319827544250797;3.074870446979753;3.087483946387896;2.49181061464986
20190827;4.276884714066891;3.987750227102563;4.009297150722583;3.3904832695997413
20190828;4.43517640388982;4.1272699485850355;4.125169683451974;3.2048430241783366
20190829;3.469403605236123;3.2726730671046855;3.2672807192383555;2.9954849791545914
20190830;2.72594991921245;2.6453034639281485;2.6436876658762047;2.420110344952945
20190831;2.8047717000775;2.6631424588791948;2.6557131144147346;2.2539245798946244
20190901;2.4114118538345504;2.072537893030275;2.0395216801501936;1.820510430395902
20190902;3.04806200343087;2.704858131368929;2.6914945226735787;2.372349800146539
20190903;3.8406694848158334;3.5624141263695814;3.5765061129988807;2.7441113042536354
20190904;3.72984391140689;3.533613809713172;3.5200124578017955;2.936360910507807
20190905;3.9710768404174335;3.562471032043074;3.5425090933378556;3.1628915788911325
20190906;3.9871558453122833;3.7548073788811385;3.7526083984407155;2.987298924749485
20190907;3.5851430207911967;3.338747373804525;3.3400075626405386;3.156478229700024
20190908;2.692839113857987;2.583617376209295;2.582804266198776;2.401495877330506
20190909;3.2510556288230164;3.070038654603486;3.062388355399871;2.8130561508958443
20190910;2.942804192555027;2.814023122834709;2.809137732628346;2.583775396387002
20190911;2.9693423657354896;2.892767479369441;2.8757355114954453;2.6711236762526402
20190912;2.87514297369046;2.746440622194641;2.8193152293730646;2.4318420696723813
20190913;3.1042198776736663;3.029072252727641;3.0265712492242933;2.553091047081376
20190914;2.7575133749586933;2.597631417884281;2.577345943043443;2.057178384940464
20190915;2.8982726307595263;2.677508485609747;2.663331206983636;2.5373125625488626
20190916;2.065942233784007;1.7175075383111553;1.7555368981437645;-9999
20190917;2.4010124475564396;2.338969158060788;2.331661924041294;2.1640257340567053
20190918;2.3447757749157137;2.263194819516642;2.2541586086067307;2.287106893747012
20190919;2.45514262777639;2.325802418722703;2.3200406378861222;2.252785191977207
20190920;2.489716102193357;2.3701231702844843;2.4103106904823086;2.3253110204804472
20190921;2.4942555399933304;2.3736998923206647;2.380960524502204;2.2052034218986263
20190922;2.2265969390614937;2.1455604867417057;2.1377468050241633;1.8507802766151964
20190923;2.1507547066392765;1.98491288709674;1.9851918188666104;1.9186415288192824
20190924;2.37219915888484;2.284296627708656;2.3384396775214213;2.2023009828525533
20190925;1.8664974834765966;1.7840009328837083;1.7655842044533538;-9999
20190926;2.4097329159734433;2.051238938897077;2.0184751009897335;2.0009823437918026
20190927;2.0160252120326567;1.9262618429099942;1.9379992675554325;-9999
20190928;1.9263661141314998;1.7953745140759545;1.8278929831551256;-9999
20190929;1.6905814414387734;1.6227112521075162;1.6207360680500982;-9999
20190930;1.831395884062;1.695474907118175;1.6696993067296735;-9999
20191001;1.80306990125941;1.758427772697361;1.7647326725666437;1.7445766945117929
20191002;1.8330409912588868;1.7677370857867991;1.82360468195146;1.74556858910778
20191003;1.7138891671950602;1.6269085989595986;1.6174849435918235;1.517048026336376
20191004;2.06881560128333;1.9745306196327908;1.993102070749579;1.9123981701134378
20191005;1.88677243710556;1.8087297745287747;1.8941601166688566;1.7488987836774834
20191006;1.7834375281800166;1.6825930844922248;1.726540648162176;1.508881637174691
20191007;2.094021878362467;1.95276465024154;1.9430459753685305;1.9554196714261316
20191008;1.7564476754409;1.6424723688235912;1.6484658903574299;1.5982545664168566
20191009;2.0642749848638964;1.8128599278002577;1.7883281420963175;1.878195949157661
20191010;1.51417717729683;1.4591837210866745;1.4734676565910205;1.4665554017410776
20191011;1.5227991443005366;1.4418508516699444;1.44636999988293;-9999
20191012;1.4030140055185232;1.3481045706905415;1.3407617358893205;1.3182018336788026
20191013;1.3478145402959267;1.237809075181062;1.2248303073377163;1.2106498684264382
20191014;1.6823356044221869;1.618395495271469;1.6116253264920286;1.5860047057779971
20191015;1.5488210534907065;1.429893440678459;1.4289168152167422;1.4474518812277666
20191016;1.0944483624057233;0.9464750168091624;0.9322224759853941;-9999
20191017;1.8232636296126834;1.573957172622517;1.533734583540105;1.7488107276192106
20191018;1.5371330360294666;1.4819977730689142;1.4798030901678338;1.4461909659189682
20191019;1.46976410852587;1.4286186532735723;1.4446467344337808;1.4240335026231359
20191020;1.7088855966598668;1.6522653306629074;1.6537399470501197;1.5649651634846404
20191021;1.4002285012347297;1.300110171623873;1.2738819170324427;1.3149636051067943
20191022;1.4256808133339067;1.3503921340203553;1.4132126259064572;1.29619730601267
20191023;1.35824845881636;1.1261660842181973;1.1338604054371177;1.309170418204656
20191024;1.1756710701556032;0.9650662184964136;0.9433042888268955;1.1232786527838172
20191025;0.9624584797572009;0.7026922223575572;0.7251321496539522;0.8903741259264913
20191026;1.17657230211618;0.8591111375785185;0.8768344259451155;0.9754353858427893
20191027;-9999;-9999;-9999;-9999
20191028;-9999;-9999;-9999;-9999
20191029;0.7730177307551113;0.35695033350768346;0.32835188947386423;0.5990530770650923
20191030;0.57438103002295;0.2673517327518255;0.26969752750074616;0.34279941085112
20191031;0.5394114620733707;0.16095012963230684;0.2173259467709387;0.3773950534167404
20191101;1.0760825864114734;0.32308363792715755;0.4387563958636347;0.6538605730392233
20191102;0.9958839968191976;0.1456875645965807;0.29190960682216605;0.7003535794439395
20191103;0.768272873010336;0.09729690179736236;0.1860229290875224;0.4450836923217187
20191104;0.7208523676100587;0.08294217645992867;0.1817737573803944;0.47588876147960263
20191105;0.7212629496996117;0.09005350136489422;0.1686173501318261;0.5320306759297426
20191106;0.700813801895261;0.10363467504468711;0.2157426890512169;0.4979356692600246
20191107;0.6858427284038863;0.09558384452422389;0.19760224797776382;-9999
20191108;0.6211876235005039;0.08116647159495556;0.16223353148215555;0.41399143806720123
20191109;0.67499201753572;0.10561530024364814;0.19064959906094206;0.4265393420613923
20191110;0.6566381579266003;0.11410459020104856;0.19631280504859433;0.4543872868580673
20191111;0.5810626232127926;0.11280175978064474;0.1822201688866187;0.524877219500613
20191112;0.5842943685023583;0.10034361954996884;0.15835672147905294;-9999
20191113;0.4424465727995943;0.09731916780417156;0.1298223565169771;0.26981417106691213
20191114;0.597723554175716;0.16663227564403857;0.1815394135708478;-9999
20191115;0.590439086877902;0.17240792426289275;0.21638546514429363;-9999
20191116;0.46377957244907764;0.1240095591887723;0.17366595349833072;-9999
20191117;0.48201887185803965;0.13819749868439957;0.194397678817101;-9999
20191118;0.4372278435656323;0.13296614279932567;0.2255828017558011;-9999
20191119;0.6773208532434123;0.1616409796563635;0.18075568713010626;-9999
20191120;0.5887600512467847;0.15101023440028155;0.16503094138475555;-9999
20191121;0.468978719355894;0.11162481564923435;0.12571074378015176;0.29620770440878585
20191122;0.4993175048492244;0.15022157092217794;0.2209647133320848;-9999
20191123;0.5419209025664027;0.1434619149751835;0.17605224119908577;0.4250822559462504
20191124;0.4398447257887927;0.11371511209357116;0.1566565078524242;0.3535936971621059
20191125;1.0664291256817735;0.30697842528081437;0.29723390524304205;0.750194963187337
20191126;0.49092536853551233;0.11810608544802934;0.1095880572269465;0.3217955581322636
20191127;0.65871395881327;0.08348666526191752;0.08625399343111853;-9999
20191128;-9999;-9999;-9999;-9999
20191129;0.5967218146810573;0.06933694683383268;0.09430977837981007;0.28408560945901884
20191130;0.5073149582309017;0.04999341297554911;-9999;-9999
20191201;-9999;-9999;-9999;-9999
20191202;0.7130820242146957;0.08946366208261532;0.1658996465621501;-9999
20191203;0.27927989427407934;0.09157508460037579;-9999;-9999
20191204;0.5668463848851909;0.05516542240293988;-9999;-9999
20191205;0.7639245054614646;0.14091352390839454;0.15184131596035297;-9999
20191206;0.9596029416223547;0.14287476843235172;0.12098831691783463;0.6726768783163874
20191207;0.7014616995456437;0.12694981519000315;0.10998090619067127;-9999
20191208;0.5875956143013253;0.08129471886811192;0.11055985305649041;-9999
20191209;0.3740140307091113;0.029417706762930422;0.06217715485520727;0.1813818753586586
20191210;0.40867515472046967;0.10269597299016499;0.13910924631071545;-9999
20191211;0.2394283755791633;0.01986330407227332;0.02143499987545582;-9999
20191212;0.6941969955854814;0.09131970925524668;0.1638435883797162;0.40447322344457237
20191213;0.45146692009082434;0.12403384054264083;0.164067262408885;-9999
20191214;0.9760952707771894;0.2128674294845619;0.19475487933667746;-9999
20191215;0.8177283650818006;0.22543306238141508;0.249897237499236;-9999
20191216;0.45495660701255064;0.13587149221798958;0.1997045934709091;-9999
20191217;0.527835759857486;0.13099823658715612;0.12079879924006065;0.28540640985239424
20191218;0.7927368121362406;0.23244136895820292;0.23832587986699647;-9999
20191219;0.47240004231039173;0.1542315464468988;0.19664048529973038;-9999
20191220;0.45587134830011267;0.12088562199482049;0.14884782830327126;0.26467639219315414
20191221;0.5146553568340416;0.04974171151076515;0.03574105161031366;0.2747357413967036
20191222;0.460290339363383;0.044710037508036184;-9999;-9999
20191223;0.30275023467435297;0.0613951398724683;0.07396915275708855;-9999
20191224;0.7307411586934053;0.1330164413488529;0.2160505268053741;-9999
20191225;0.6900781277314962;0.2130571165283338;0.22353260815764103;0.42447744102098417
20191226;0.93487336504881;0.32619625718978434;0.34674115830670876;-9999
20191227;0.5832203456228263;0.16787559294077317;0.26214313152443236;-9999
20191228;0.567018937735618;0.17209441570664546;0.2250364121029731;-9999
20191229;0.4022709849542323;0.08765062044525485;0.08781586524415273;0.20773222900287724
20191230;0.48207367245767596;0.1505605088573131;0.1853756419194469;0.23104579794834126
20191231;0.46098496687462;0.17750644651222924;0.21275854697361116;0.3322111535735409
20200101;0.508939097554013;0.1537696421877909;0.20523467645787782;0.3489852136473481
20200102;0.298043682677203;0.0922005658174;0.12883246187457317;0.23641271586008628
20200103;0.4896155539264093;0.18389475075444794;-9999;-9999
20200104;0.7477289178095933;0.29521938144968723;0.2974618341319063;0.5327458124156339
20200105;0.9029264252700338;0.47582846431318765;0.4615853034799012;-9999
20200106;0.26516152316694364;0.1619133255531281;0.16169610524418723;-9999
20200107;-9999;-9999;-9999;-9999
20200108;0.26971626303471;0.13850676254870745;0.13622878445387387;0.14417728675799157
20200109;0.933012018809241;0.36204072850521785;-9999;-9999
20200110;0.535098287025499;0.31134919121594423;0.33745736623049577;0.2789783294301171
20200111;0.758704457314912;0.3789645253401438;0.39936997690476383;0.5663048705177314
20200112;0.6813067825221456;0.3644863618849824;0.4002639653210944;-9999
20200113;0.5270434530962463;0.3072599713238321;0.3455838427294987;-9999
20200114;-9999;-9999;-9999;-9999
20200115;-9999;-9999;-9999;-9999
20200116;-9999;-9999;-9999;-9999
20200117;0.7252442119563076;0.4901156447397821;0.49125317667113677;-9999
20200118;0.316093700706588;0.13422027256810723;0.1444817755089119;-9999
20200119;0.289152946689356;0.17291203112739617;0.17547720392990107;-9999
20200120;0.236813897674919;0.11112404999793264;0.11666869484525098;-9999
20200121;0.5472450764262358;0.26908938141136185;0.25910534463357354;0.3576521937884983
20200122;0.5299012069703818;0.18042768764525224;0.2012035907709116;0.29946928563489045
20200123;0.5630606503473053;0.36423665730069277;0.3876492453771108;0.31464067434270937
20200124;0.5730686402762509;0.32251651441146395;-9999;-9999
20200125;0.5964297374012316;0.4064835460571048;0.41706212531135484;-9999
20200126;0.9052676140633623;0.4846377826380488;0.5236159042910822;0.6379551426337048
20200127;0.9591748485885674;0.7043272831208913;0.7193324616849418;0.6300200991778636
20200128;0.8579056449978903;0.667569597247818;0.6633074869375898;0.6069980000247608
